AsrClassCode,AsrLandUse1,AsrLanduse2,ColCityBlock,ColParcelId,ColParcel,HANDLE,HighAddrNum,HighAddrSuf,LowAddrNum,LowAddrSuf,NBRHD,ParcelId,SITEADDR,StdUnitNum,StName,StPreDir,StSufDir,StType,ZIP
100,1110,0,138400,13840001200,1200,11384000120,2230,,2230,,23,13849120000,"2230 INDIANA AV",,INDIANA,,,AV,63104
100,1120,0,138400,13840001400,1400,11384000140,2226,,2226,,23,13849140000,"2226 INDIANA AV",,INDIANA,,,AV,63104
200,5000,0,155100,15510000700,700,11551000070,1946,,1944,,18,15519070000,"1944 CHEROKEE ST",,CHEROKEE,,,ST,63118
100,1120,0,141900,14190004500,4500,11419000450,2865,,2865,,22,14199450000,"2865 MISSOURI AV",,MISSOURI,,,AV,63118
100,1111,0,141900,14190004650,4650,11419000465,2869,,2869,,22,14199465000,"2869 MISSOURI AV",,MISSOURI,,,AV,63118
100,1110,0,142000,14200000130,130,11420000013,2315,,2315,,22,14209013000,"2315 PESTALOZZI ST",,PESTALOZZI,,,ST,63118
100,1120,0,139500,13950000500,500,11395000050,2417,,2417,,22,13959050000,"2417 SALENA ST",,SALENA,,,ST,63104
100,1111,0,139500,13950000850,850,11395000085,2007,,2007,,22,13959085000,"2007 VICTOR ST",,VICTOR,,,ST,63104
100,1110,0,139500,13950000950,950,11395000095,2011,,2011,,22,13959095000,"2011 VICTOR ST",,VICTOR,,,ST,63104
100,1110,0,141500,14150001800,1800,11415000180,2818,,2818,,22,14159180000,"2818 SALENA ST",,SALENA,,,ST,63118
100,1110,0,141500,14150002000,2000,11415000200,2812,,2812,,22,14159200000,"2812 SALENA ST",,SALENA,,,ST,63118
100,1120,0,142600,14260000600,600,11426000060,2826,,2826,,24,14269060000,"2826 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1110,0,142600,14260000700,700,11426000070,2822,,2822,,24,14269070000,"2822 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1110,0,143200,14320001810,1810,11432000181,3136,,3136,,25,14329181000,"3136 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
100,1120,0,145500,14550001200,1200,11455000120,2910,,2910,,25,14559120000,"2910 S COMPTON AV",,COMPTON,S,,AV,63118
100,1140,0,145500,14550001400,1400,11455000140,2902,,2900,,25,14559140000,"2900 S COMPTON AV",,COMPTON,S,,AV,63118
100,1110,0,123900,12390000500,500,11239000050,3924,,3924,,65,12399050000,"3924 N 21ST ST",,21ST,N,,ST,63107
147,1120,0,123900,12390000601,601,11239000060,3928,,3928,,65,12399060000,"3928 N 21ST ST",,21ST,N,,ST,63107
49,1010,0,123900,12390001000,1000,11239000100,3944,,3940,,65,12399100000,"3940 N 21ST ST",,21ST,N,,ST,63107
49,1010,0,123900,12390001100,1100,11239000110,3948,,3946,,65,12399110000,"3946 N 21ST ST",,21ST,N,,ST,63107
100,1010,0,118403,11840301600,1600,11184030160,3425,,3425,,65,11849095000,"3425 N 14TH ST",,14TH,N,,ST,63107
200,1120,0,118403,11840301757,1757,11184030175,3417,,3417,,65,11849105000,"3417 N 14TH ST",,14TH,N,,ST,63107
200,3000,0,120100,12010000200,200,11201000020,3400,,3400,,64,12019020000,"3400 N BROADWAY",,BROADWAY,N,,,63147
100,1010,0,124900,12490001000,1000,11249000100,2624,,2622,,59,12499100000,"2622 NATURAL BRIDGE AV",,NATURAL BRIDGE,,,AV,63107
100,1010,0,125500,12550002100,2100,11255000210,1429,,1429,,32,12559210000,"1429 DOLMAN ST",,DOLMAN,,,ST,63104
100,1110,0,143600,14360003300,3300,11436000330,2347,,2347,,25,14369330000,"2347 VIRGINIA AV",,VIRGINIA,,,AV,63104
14,1010,0,131300,13130000600,600,11313000060,1810,,1810,,31,13139060000,"1810 OREGON AV",,OREGON,,,AV,63104
14,1010,0,131300,13130000700,700,11313000070,1808,,1808,,31,13139070000,"1808 OREGON AV",,OREGON,,,AV,63104
100,1110,0,131300,13130001000,1000,11313000100,1728,,1728,,31,13139100000,"1728 OREGON PL",,OREGON,,,PL,63104
19,5000,0,127200,12720001400,1400,11272000140,3127,,3127,,31,12729140000,"3127 LASALLE ST",,LASALLE,,,ST,63104
19,5000,0,127200,12720001500,1500,11272000150,3129,,3129,,31,12729150000,"3129 LASALLE ST",,LASALLE,,,ST,63104
19,1010,0,127200,12720001700,1700,11272000170,3135,,3135,,31,12729170000,"3135 LASALLE ST",,LASALLE,,,ST,63104
19,1010,0,127200,12720001800,1800,11272000180,3137,,3137,,31,12729180000,"3137 LASALLE ST",,LASALLE,,,ST,63104
199,1110,0,128300,12830000180,180,11283000018,3312,,3312,,31,12839018000,"3312 ST VINCENT AV",,ST VINCENT,,,AV,63104
147,1140,0,131800,13180003801,3801,11318000380,2751,,2749,,24,13189380000,"2749 ALLEN AV",,ALLEN,,,AV,63104
100,1110,0,131800,13180004000,4000,11318000400,1912,,1912,,24,13189400000,"1912 CALIFORNIA AV",,CALIFORNIA,,,AV,63104
100,1110,0,131800,13180004100,4100,11318000410,1910,,1910,,24,13189410000,"1910 CALIFORNIA AV",,CALIFORNIA,,,AV,63104
100,1110,0,131800,13180004300,4300,11318000430,1906,,1906,,24,13189430000,"1906 CALIFORNIA AV",,CALIFORNIA,,,AV,63104
100,1110,0,132900,13290002000,2000,11329000200,2012,,2012,,32,13299200000,"2012 LAFAYETTE AV",,LAFAYETTE,,,AV,63104
100,1140,0,144200,14420003300,3300,11442000330,3505,,3505,,25,14429330000,"3505 MAGNOLIA AV",,MAGNOLIA,,,AV,63118
100,1185,0,144200,14420003500,3500,11442000350,3515,,3515,,25,14429350000,"3515 MAGNOLIA AV",,MAGNOLIA,,,AV,63118
200,5000,0,144300,14430000107,107,11443000010,2310,,2300,,25,14439010000,"2300 S GRAND BLVD",,GRAND,S,,BLVD,63104
39,5000,0,104300,10430000300,300,11043000030,3334,,3330,,77,10439030000,"3330 WASHINGTON BLVD",,WASHINGTON,,,BLVD,63103
39,5000,0,104300,10430000400,400,11043000040,3328,,3328,,77,10439040000,"3328 WASHINGTON BLVD",,WASHINGTON,,,BLVD,63103
19,5000,0,100100,10010000100,100,11001000010,1254,,1244,,59,10019010000,"1244 GLASGOW AV",,GLASGOW,,,AV,63106
100,1110,0,107000,10700001200,1200,11070000120,2532,,2532,,60,10709120000,"2532 W DODIER ST",,DODIER,W,,ST,63107
100,1010,0,107000,10700001700,1700,11070000170,2510,,2510,,60,10709170000,"2510 W DODIER ST",,DODIER,W,,ST,63107
100,1010,0,108600,10860000800,800,11086000080,2827,,2827,,60,10869080000,"2827 N 23RD ST",,23RD,N,,ST,63107
100,1010,0,108600,10860001000,1000,11086000100,2819,,2819,,60,10869100000,"2819 N 23RD ST",,23RD,N,,ST,63107
100,1110,0,144900,14490002700,2700,11449000270,3439,,3439,,25,14499270000,"3439 HALLIDAY AV",,HALLIDAY,,,AV,63118
100,1000,0,113000,11300000100,100,11130000010,2916,,2912,,63,11309010000,"2912 N 14TH ST",,14TH,N,,ST,63107
100,1120,0,113000,11300000500,500,11130000050,1314,,1314,,63,11309050000,"1314 SULLIVAN AV",,SULLIVAN,,,AV,63107
200,5000,0,109600,10960002650,2650,11096000265,2525,,2525,,60,10969265000,"2525 RAUSCHENBACH AV",,RAUSCHENBACH,,,AV,63106
100,1010,0,109700,10970000300,300,11097000030,2820,,2820,,60,10979030000,"2820 N 22ND ST",,22ND,N,,ST,63107
100,1010,0,109700,10970000400,400,11097000040,2822,,2822,,60,10979040000,"2822 N 22ND ST",,22ND,N,,ST,63107
100,1010,0,110300,11030002150,2150,11103000215,1941,,1941,,60,11039215000,"1941 MONTGOMERY ST",,MONTGOMERY,,,ST,63106
100,1010,0,110400,11040000100,100,11104000010,1952,,1938,,60,11049010000,"1938 WRIGHT ST",,WRIGHT,,,ST,63107
100,1124,0,111400,11140000950,950,11114000095,1407,,1407,,63,11149095000,"1407 BENTON ST",,BENTON,,,ST,63106
49,1010,0,111400,11140001100,1100,11114000110,1413,,1413,,63,11149110000,"1413 BENTON ST",,BENTON,,,ST,63106
49,1120,0,111400,11140001300,1300,11114000130,1415,R,1415,R,63,11149130000,"1415 R BENTON ST",,BENTON,,,ST,63106
35,1010,0,114100,11410001400,1400,11141000140,1507,,1507,,63,11419140000,"1507 HEBERT ST",,HEBERT,,,ST,63107
200,3000,0,77600,07760000500,500,10776000050,2,,2,,20,07769050000,"2 SIDNEY ST",,SIDNEY,,,ST,63104
100,1120,0,77800,07780000200,200,10778000020,2108,,2108,,21,07789020000,"2108 S 9TH ST",,9TH,S,,ST,63104
100,1124,0,68100,06810001710,1710,10681000171,2013,,2013,,21,06819171000,"2013 MENARD ST",,MENARD,,,ST,63104
100,1111,0,68100,06810002100,2100,10681000210,2019,,2019,,21,06819210000,"2019 MENARD ST",,MENARD,,,ST,63104
100,1120,0,79100,07910000200,200,10791000020,2214,,2214,,21,07919020000,"2214 MENARD ST",,MENARD,,,ST,63104
100,1010,0,79100,07910000700,700,10791000070,2206,,2206,,21,07919070000,"2206 MENARD ST",,MENARD,,,ST,63104
100,1140,0,80200,08020000700,700,10802000070,2307,,2307,,21,08029070000,"2307 S 13TH ST",,13TH,S,,ST,63104
200,5000,0,116500,11650000500,500,11165000050,3823,,3823,,65,11659050000,"3823 N 20TH ST",,20TH,N,,ST,63107
100,1010,0,116500,11650001100,1100,11165000110,2017,,2017,,65,11659110000,"2017 FARRAR ST",,FARRAR,,,ST,63107
100,1120,0,81900,08190001100,1100,10819000110,2414,,2414,,21,08199110000,"2414 S 18TH ST",,18TH,S,,ST,63104
100,1110,0,133900,13390000600,600,11339000060,2012,,2012,,23,13399060000,"2012 ALLEN AV",,ALLEN,,,AV,63104
200,5000,0,50600,05060000307,307,10506000030,1401,,1401,,36,05069030000,"1401 PINE ST",,PINE,,,ST,63103
100,1110,0,46603,04660302300,2300,10466030230,923,,923,,34,04669105000,"923 RUTGER ST",,RUTGER,,,ST,63104
100,1110,0,46603,04660302400,2400,10466030240,925,,925,,34,04669110000,"925 RUTGER ST",,RUTGER,,,ST,63104
200,5000,0,55700,05570001100,1100,10557000110,1207,,1203,,62,05579110000,"1203 N 6TH ST",,6TH,N,,ST,63106
200,5000,0,59600,05960001900,1900,10596000190,1513,,1513,,60,05969190000,"1513 CASS AV",,CASS,,,AV,63106
100,1110,0,391005,39100504100,4100,13910050410,4221,,4221,,38,39109130000,"4221 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1110,0,391005,39100504200,4200,13910050420,4225,,4225,,38,39109135000,"4225 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1110,0,391005,39100504300,4300,13910050430,4229,,4229,,38,39109140000,"4229 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1130,0,390900,39090003700,3700,13909000370,4373,,4371,,38,39099370000,"4371 MARYLAND AV",,MARYLAND,,,AV,63108
35,1185,0,390900,39090003900,3900,13909000390,4385,,4385,,38,39099390000,"4385 MARYLAND AV",,MARYLAND,,,AV,63108
200,3000,0,390300,39030000250,250,13903000025,4470,,4448,,38,39039025000,"4448 FOREST PARK AV",,FOREST PARK,,,AV,63108
44,5000,0,390300,39030000260,260,13903000026,4444,,4400,,38,39039026000,"4400 FOREST PARK AV",,FOREST PARK,,,AV,63108
200,5000,0,390600,39060005050,5050,13906000505,4381,,4381,,38,39069505000,"4381 LACLEDE AV",,LACLEDE,,,AV,63108
199,1110,0,391006,39100600151,151,13910060015,4260,,4260,,38,39109275000,"4260 WESTMINSTER PL",,WESTMINSTER,,,PL,63108
100,1130,0,390700,39070001200,1200,13907000120,4332,,4332,,38,39079120000,"4332 LINDELL BLVD",,LINDELL,,,BLVD,63108
100,1110,0,390900,39090004400,4400,13909000440,318,,318,,38,39099440000,"318 N NEWSTEAD AV",,NEWSTEAD,N,,AV,63108
100,1185,0,390900,39090004600,4600,13909000460,324,,324,,38,39099460000,"324 N NEWSTEAD AV",,NEWSTEAD,N,,AV,63108
100,1110,0,390900,39090004750,4750,13909000475,330,,330,,38,39099475000,"330 N NEWSTEAD AV",,NEWSTEAD,N,,AV,63108
100,1110,0,390900,39090004800,4800,13909000480,334,,334,,38,39099480000,"334 N NEWSTEAD AV",,NEWSTEAD,N,,AV,63108
100,1110,0,391302,39130202800,2800,13913020280,4225,,4225,,38,39139340000,"4225 MARYLAND AV",,MARYLAND,,,AV,63108
147,1010,0,391393,39139350006,50006,13913020289,4233,,4233,,38,39139350006,"4233 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,391302,39130203300,3300,13913020330,4241,,4241,,38,39139365000,"4241 MARYLAND AV",,MARYLAND,,,AV,63108
100,1110,0,391500,39150003000,3000,13915000300,4112,R,4112,R,38,39159300000,"4112 R WEST PINE BLVD",,WEST PINE,,,BLVD,63108
44,1120,0,390400,39040000700,700,13904000070,4378,,4376,,38,39049070000,"4376 FOREST PARK AV",,FOREST PARK,,,AV,63108
44,1120,0,390400,39040000800,800,13904000080,4374,,4372,,38,39049080000,"4372 FOREST PARK AV",,FOREST PARK,,,AV,63108
100,1110,0,390100,39010001900,1900,13901000190,25,,25,,38,39019190000,"25 N NEWSTEAD AV",,NEWSTEAD,N,,AV,63108
44,3000,0,390400,39040001100,1100,13904000110,4358,,4358,,38,39049110000,"4358 FOREST PARK AV",,FOREST PARK,,,AV,63108
247,5000,0,390400,39040001351,1351,13904000135,4306,,4300,,38,39049135000,"4300 FOREST PARK AV",,FOREST PARK,,,AV,63108
200,3000,0,390400,39040002400,2400,13904000240,239,,235,,38,39049240000,"235 S BOYLE AV",,BOYLE,S,,AV,63110
100,1185,0,390500,39050000100,100,13905000010,4399,,4399,,38,39059010000,"4399 FOREST PARK AV",,FOREST PARK,,,AV,63108
100,1140,0,390500,39050001200,1200,13905000120,4358,,4356,,38,39059120000,"4356 LACLEDE AV",,LACLEDE,,,AV,63108
200,5000,0,390700,39070000310,310,13907000031,4386,,4386,,38,39079031000,"4386 LINDELL BLVD",,LINDELL,,,BLVD,63108
200,5000,0,390700,39070000400,400,13907000040,4378,,4378,,38,39079040000,"4378 LINDELL BLVD",,LINDELL,,,BLVD,63108
100,1110,0,389700,38970001900,1900,13897000190,4425,,4425,,38,38979190000,"4425 PERSHING AV",,PERSHING,,,AV,63108
100,1120,0,389700,38970002200,2200,13897000220,4437,,4437,,38,38979220000,"4437 PERSHING AV",,PERSHING,,,AV,63108
20,1150,0,390000,39000001600,1600,13900000160,4429,,4429,,38,39009160000,"4429 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
35,5000,0,390000,39000001900,1900,13900000190,4443,,4443,,38,39009190000,"4443 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1185,0,390100,39010000800,800,13901000080,4444,,4426,,38,39019080000,"4426 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1110,0,390100,39010001500,1500,13901000150,4410,,4410,,38,39019150000,"4410 WEST PINE BLVD",,WEST PINE,,,BLVD,63108
100,1110,0,390100,39010001700,1700,13901000170,31,,31,,38,39019170000,"31 N NEWSTEAD AV",,NEWSTEAD,N,,AV,63108
4,3000,0,100,00010000050,50,10001000005,626,,626,,35,00019005000,"626 S 1ST ST",,1ST,S,,ST,63102
200,3000,0,4800,00480000600,600,10048000060,1017,,1017,,20,00489060000,"1017 S 2ND ST",,2ND,S,,ST,63104
100,1111,0,38300,03830000310,310,10383000031,1850,,1850,,21,03839031000,"1850 S 9TH ST",,9TH,S,,ST,63104
200,5171,0,48400,04840001607,1607,10484000160,1817,,1817,,32,04849160000,"1817 PARK AV",,PARK,,,AV,63104
100,1110,0,80200,08020000500,500,10802000050,1318,,1318,,21,08029050000,"1318 SHENANDOAH AV",,SHENANDOAH,,,AV,63104
100,1120,0,87818,08781802600,2600,10878180260,1301,,1301,,21,08789120000,"1301 SIDNEY ST",,SIDNEY,,,ST,63104
4,1010,0,97300,09730001100,1100,10973000110,2625,,2625,,59,09739110000,"2625 THOMAS ST",,THOMAS,,,ST,63106
100,1010,0,110300,11030002050,2050,11103000205,1937,,1937,,60,11039205000,"1937 MONTGOMERY ST",,MONTGOMERY,,,ST,63106
35,1010,0,114100,11410001200,1200,11141000120,1503,,1501,,63,11419120000,"1501 HEBERT ST",,HEBERT,,,ST,63107
200,6413,0,116500,11650000250,250,11165000025,2030,,2030,,65,11659025000,"2030 BREMEN AV",,BREMEN,,,AV,63107
100,1110,0,125500,12550001950,1950,11255000195,1425,,1425,,32,12559195000,"1425 DOLMAN ST",,DOLMAN,,,ST,63104
100,1110,0,132900,13290001200,1200,11329000120,1720,,1720,,32,13299120000,"1720 NICHOLSON PL",,NICHOLSON,,,PL,63104
100,1110,0,138400,13840001100,1100,11384000110,2236,,2236,,23,13849110000,"2236 INDIANA AV",,INDIANA,,,AV,63104
100,1110,0,141500,14150001600,1600,11415000160,2822,,2822,,22,14159160000,"2822 SALENA ST",,SALENA,,,ST,63118
100,1140,0,144200,14420003200,3200,11442000320,3501,,3501,,25,14429320000,"3501 MAGNOLIA AV",,MAGNOLIA,,,AV,63118
100,1110,0,144900,14490002100,2100,11449000210,3411,,3411,,25,14499210000,"3411 HALLIDAY AV",,HALLIDAY,,,AV,63118
100,1110,0,150500,15050003200,3200,11505000320,3017,,3017,,30,15059320000,"3017 UTAH ST",,UTAH,,,ST,63118
100,1120,0,157600,15760002300,2300,11576000230,2908,,2908,,19,15769230000,"2908 CHEROKEE ST",,CHEROKEE,,,ST,63118
100,1110,0,158600,15860003200,3200,11586000320,3433,,3433,,30,15869320000,"3433 LOUISIANA AV",,LOUISIANA,,,AV,63118
100,1110,0,161700,16170000800,800,11617000080,3634,,3634,,19,16179080000,"3634 LOUISIANA AV",,LOUISIANA,,,AV,63118
100,1110,0,162100,16210003500,3500,11621000350,3143,,3143,,16,16219350000,"3143 KEOKUK ST",,KEOKUK,,,ST,63118
100,1110,0,165500,16550004411,4411,11655000441,3736,,3736,,18,16559441000,"3736 S BROADWAY",,BROADWAY,S,,,63118
100,1110,0,165600,16560000100,100,11656000010,2225,,2225,,18,16569010000,"2225 KEOKUK ST",,KEOKUK,,,ST,63118
100,1110,0,165600,16560000200,200,11656000020,3842,,3842,,18,16569020000,"3842 INDIANA AV",,INDIANA,,,AV,63118
100,1120,0,163800,16380001000,1000,11638000100,3818,,3818,,16,16389100000,"3818 OREGON AV",,OREGON,,,AV,63118
100,1110,0,164900,16490001300,1300,11649000130,3712,,3712,,19,16499130000,"3712 TEXAS AV",,TEXAS,,,AV,63118
100,1110,0,166200,16620003500,3500,11662000350,2021,,2021,,18,16629350000,"2021 CHIPPEWA ST",,CHIPPEWA,,,ST,63118
100,1140,0,166300,16630000100,100,11663000010,3854,,3852,,18,16639010000,"3852 ILLINOIS AV",,ILLINOIS,,,AV,63118
14,3000,0,169100,16910001300,1300,11691000130,6105,,6103,,10,16919130000,"6103 ADELINE ST",,ADELINE,,,ST,63139
100,1010,0,174113,17411301700,1700,11741130170,3522,,3522,,65,17419075000,"3522 N 22ND ST",,22ND,N,,ST,63107
100,1110,0,176200,17620000800,800,11762000080,3864,,3864,,18,17629080000,"3864 MARINE AV",,MARINE,,,AV,63118
100,1110,0,179700,17970001800,1800,11797000180,1904,,1904,,22,17979180000,"1904 SENATE ST",,SENATE,,,ST,63118
100,1140,0,179700,17970001900,1900,11797000190,1900,,1900,,22,17979190000,"1900 SENATE ST",,SENATE,,,ST,63118
100,1111,0,179700,17970001950,1950,11797000195,2703,,2703,,22,17979195000,"2703 LEMP AV",,LEMP,,,AV,63118
200,1310,0,180200,18020003900,3900,11802000390,2707,,2707,,22,18029390000,"2707 MCNAIR AV",,MCNAIR,,,AV,63118
100,1110,0,180700,18070000600,600,11807000060,1532,,1532,,32,18079060000,"1532 MISSISSIPPI AV",,MISSISSIPPI,,,AV,63104
100,1110,0,180700,18070000800,800,11807000080,1526,,1526,,32,18079080000,"1526 MISSISSIPPI AV",,MISSISSIPPI,,,AV,63104
100,1110,0,180700,18070001000,1000,11807000100,1518,,1518,,32,18079100000,"1518 MISSISSIPPI AV",,MISSISSIPPI,,,AV,63104
100,1110,0,180700,18070001100,1100,11807000110,1516,,1516,,32,18079110000,"1516 MISSISSIPPI AV",,MISSISSIPPI,,,AV,63104
100,1110,0,181800,18180004150,4150,11818000415,2741,,2741,,31,18189415000,"2741 CAROLINE ST",,CAROLINE,,,ST,63104
100,1110,0,181800,18180004170,4170,11818000417,2735,,2733,,31,18189417000,"2733 CAROLINE ST",,CAROLINE,,,ST,63104
147,1185,0,184700,18470000551,551,11847000055,2830,,2800,,59,18479055000,"2800 MADISON ST",,MADISON,,,ST,63106
100,1010,0,184700,18470000900,900,11847000090,2801,,2801,,59,18479090000,"2801 HOWARD ST",,HOWARD,,,ST,63106
100,1110,0,184700,18470001200,1200,11847000120,2809,,2809,,59,18479120000,"2809 HOWARD ST",,HOWARD,,,ST,63106
4,5000,0,156500,15650002100,2100,11565000210,3429,,3417,,19,15659210000,"3417 TEXAS AV",,TEXAS,,,AV,63118
100,1120,0,157200,15720001000,1000,11572000100,3432,,3432,,19,15729100000,"3432 OREGON AV",,OREGON,,,AV,63118
100,1110,0,157600,15760002600,2600,11576000260,3415,,3415,,19,15769260000,"3415 NEBRASKA AV",,NEBRASKA,,,AV,63118
200,5000,0,186200,18620003000,3000,11862000300,3627,,3621,,77,18629300000,"3621 PAGE BLVD",,PAGE,,,BLVD,63113
100,1120,0,162100,16210003900,3900,11621000390,3153,,3153,,16,16219390000,"3153 KEOKUK ST",,KEOKUK,,,ST,63118
100,1110,0,162200,16220000100,100,11622000010,3744,,3742,,19,16229010000,"3742 S COMPTON AV",,COMPTON,S,,AV,63118
100,1140,0,161200,16120001500,1500,11612000150,3420,,3418,,19,16129150000,"3418 MIAMI ST",,MIAMI,,,ST,63118
100,1110,0,161200,16120001700,1700,11612000170,3414,,3412,,19,16129170000,"3412 MIAMI ST",,MIAMI,,,ST,63118
100,1110,0,161200,16120001800,1800,11612000180,3410,,3410,,19,16129180000,"3410 MIAMI ST",,MIAMI,,,ST,63118
100,1110,0,161700,16170000900,900,11617000090,3632,,3632,,19,16179090000,"3632 LOUISIANA AV",,LOUISIANA,,,AV,63118
100,1110,0,161700,16170001400,1400,11617000140,3618,,3618,,19,16179140000,"3618 LOUISIANA AV",,LOUISIANA,,,AV,63118
100,1120,0,162600,16260003400,3400,11626000340,3115,,3115,,16,16269340000,"3115 KEOKUK ST",,KEOKUK,,,ST,63118
100,1110,0,163200,16320002300,2300,11632000230,3831,,3831,,16,16329230000,"3831 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1120,0,163200,16320002400,2400,11632000240,3833,,3833,,16,16329240000,"3833 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1120,0,146200,14620002200,2200,11462000220,3521,,3521,,25,14629220000,"3521 HARTFORD ST",,HARTFORD,,,ST,63118
100,1110,0,147200,14720000311,311,11472000031,3132,,3132,,30,14729031000,"3132 NEBRASKA AV",,NEBRASKA,,,AV,63118
100,1010,0,187222,18722202000,2000,11872220200,3723,,3723,,59,18729100000,"3723 ST FERDINAND AV",,ST FERDINAND,,,AV,63113
49,1010,0,187222,18722202100,2100,11872220210,3725,,3725,,59,18729105000,"3725 ST FERDINAND AV",,ST FERDINAND,,,AV,63113
100,1010,0,187222,18722202400,2400,11872220240,3733,,3733,,59,18729120000,"3733 ST FERDINAND AV",,ST FERDINAND,,,AV,63113
100,1010,0,187222,18722202500,2500,11872220250,3735,,3735,,59,18729125000,"3735 ST FERDINAND AV",,ST FERDINAND,,,AV,63113
100,1120,0,150100,15010001900,1900,11501000190,3231,,3229,,30,15019190000,"3229 MICHIGAN AV",,MICHIGAN,,,AV,63118
